book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang,image
2653,141,8,2176,402,9,35,2009,60,5,0
1864,395,5,641,472,4,5,2006,18,4,1
103,135,3,2964,698,9,24,2004,63,3,2
1201,37,6,705,173,9,47,2016,161,5,2
2940,293,9,2555,162,3,50,2009,122,3,0
273,370,6,1036,680,6,45,2015,133,2,2
1627,322,1,367,590,6,48,2009,160,7,0
2464,106,1,290,210,7,12,2015,107,7,1
1907,424,6,631,328,10,3,2011,86,3,0
2745,290,4,2731,133,10,17,2009,181,4,2
113,147,9,619,463,5,17,2019,135,7,0
1034,114,7,2629,159,8,8,2009,45,2,1
1517,165,3,718,276,7,41,2001,81,5,2
642,182,9,1811,321,4,46,2013,39,2,1
2419,202,10,934,649,2,12,2006,188,6,1
1690,396,1,1763,670,7,41,2007,45,2,2
964,38,8,760,664,2,46,2019,159,7,1
1634,63,3,886,130,3,30,2014,61,2,0
603,280,2,2220,178,8,43,2011,87,3,1
581,7,6,666,534,7,36,2016,43,6,2
66,83,3,807,155,4,46,2002,102,3,2
1768,285,8,2402,496,7,12,2010,123,2,2
1738,2,4,2755,369,7,31,2008,34,7,0
1922,51,1,1142,327,6,25,2007,86,1,2
1060,310,8,1509,411,7,10,2015,39,7,0
19,379,4,1666,627,10,40,2011,170,1,1
2159,289,5,300,448,9,34,2003,101,7,0
2797,411,1,679,141,9,17,2001,180,2,0
2095,31,3,2465,663,6,6,2011,156,1,1
685,162,9,467,542,2,28,2010,91,5,0
141,434,2,231,172,1,20,2008,93,4,2
773,167,6,2999,253,5,6,2014,121,4,2
2232,416,5,905,434,1,20,2015,73,6,2
1762,301,4,2197,400,10,47,2011,148,3,0
2372,129,9,1364,591,10,19,2008,112,4,1
2741,283,5,521,96,1,36,2010,153,5,2
112,427,7,2792,383,5,28,2021,175,5,0
2408,319,6,1035,97,8,6,2021,92,1,1
2382,419,9,2476,304,1,30,2005,69,3,0
2318,204,2,1444,82,7,9,2001,187,7,2
1913,218,1,1048,186,4,48,2011,143,1,1
920,236,8,397,105,1,10,2004,147,6,2
758,192,4,683,430,6,33,2006,147,5,1
2899,19,5,2758,289,7,24,2016,99,4,0
2514,167,5,2660,272,4,45,2012,133,5,0
1018,211,6,1278,219,3,44,2002,5,5,1
422,205,6,2497,296,8,20,2016,169,6,0
512,179,9,1353,149,1,41,2019,79,7,0
52,59,1,2648,169,4,40,2007,94,7,2
2241,315,7,2218,647,3,43,2015,143,6,1
2690,256,8,29,302,9,23,2009,48,2,1
523,322,10,1605,672,9,48,2008,198,6,1
869,203,2,187,150,10,8,2019,35,6,1
1925,306,9,2887,645,3,44,2017,131,2,0
202,244,7,509,248,9,39,2002,134,5,0
1578,245,3,257,688,5,7,2003,17,6,1
2471,412,7,349,332,10,39,2001,88,3,1
2087,448,6,1312,446,1,19,2010,60,6,0
2046,236,9,2425,486,9,13,2002,191,1,0
1961,302,8,1986,630,4,47,2015,32,5,2
495,35,5,933,572,6,46,2012,12,2,2
2158,171,3,1249,469,10,15,2018,72,2,0
1571,95,7,2104,104,3,28,2005,61,4,2
2193,363,10,1136,247,7,30,2001,177,1,2
523,143,1,1196,600,7,45,2014,29,4,2
2986,176,2,267,83,4,33,2007,151,2,1
1874,229,7,2560,476,10,6,2020,165,3,2
419,114,6,754,539,1,41,2002,135,6,2
1378,409,7,328,298,5,14,2008,87,3,0
2270,336,3,1281,461,1,27,2007,25,1,1
1853,173,10,301,375,4,17,2019,117,1,2
1999,198,2,612,247,5,11,2010,78,2,2
646,212,1,2891,142,7,34,2005,155,7,0
2096,28,7,1114,236,7,31,2013,164,2,1
355,132,5,665,523,7,18,2019,187,4,2
1501,85,10,2689,641,1,20,2016,119,3,2
2135,391,5,2824,391,8,38,2017,60,4,2
2034,249,9,1668,319,10,24,2020,145,5,1
1871,407,7,1368,224,1,14,2017,75,7,1
103,345,8,128,490,3,17,2002,29,7,0
2461,2,4,2205,536,1,12,2020,57,2,0
2390,82,4,2100,205,2,24,2014,25,2,1
2639,445,3,1003,195,4,4,2017,134,5,1
790,102,10,2638,569,6,6,2011,137,3,0
954,224,6,2051,592,9,50,2016,193,1,0
167,410,7,1998,661,2,17,2004,25,3,0
1085,301,9,1816,230,7,46,2010,35,2,1
1286,242,5,2601,416,6,45,2020,68,2,0
1022,360,2,2587,220,3,19,2014,9,6,0
72,371,9,547,89,10,37,2010,37,7,1
1284,346,2,1324,622,5,45,2015,78,3,0
492,420,3,2908,136,10,7,2011,183,3,1
526,428,1,2423,353,8,30,2012,140,6,1
1716,278,7,2773,553,3,36,2021,21,4,0
2134,131,1,1476,573,1,11,2021,145,5,0
1773,411,3,1510,105,8,21,2014,22,4,1
2957,448,7,1353,696,6,2,2002,26,4,1
592,275,4,67,164,8,45,2020,72,4,1
2202,40,9,296,481,2,17,2008,62,4,1
888,292,4,1394,102,7,6,2005,167,2,1
2912,329,8,1968,516,4,45,2013,123,3,1
1153,6,3,1318,192,2,47,2019,36,6,0
320,439,6,1628,213,10,37,2012,95,2,2
1971,2,1,1695,478,5,47,2001,197,2,1
263,149,1,1535,536,6,26,2009,115,4,2
2232,5,9,2809,494,6,1,2019,75,5,2
2601,197,6,2240,157,4,16,2017,76,3,2
2994,317,2,2943,595,4,24,2002,124,5,1
2998,178,3,1032,507,10,3,2019,49,1,0
1111,86,10,915,82,5,44,2011,90,1,1
1139,344,2,2373,498,8,11,2000,125,6,1
1659,43,6,1500,294,1,20,2000,34,4,2
1361,390,1,121,481,1,14,2001,55,6,1
710,281,2,1028,295,9,37,2002,94,4,2
2950,411,5,2239,619,8,21,2005,130,1,2
377,354,5,199,526,2,20,2009,5,2,0
1214,442,3,1625,396,10,24,2003,22,7,1
1863,172,8,2251,415,2,5,2021,154,4,1
603,19,10,1326,471,1,45,2011,160,3,2
2609,339,4,1927,89,10,26,2006,144,4,2
326,44,2,1652,395,6,1,2017,82,2,0
1098,98,1,2313,288,5,5,2000,71,2,0
4,398,7,1289,355,4,22,2020,27,4,2
2487,403,2,2232,526,6,47,2019,102,1,2
1240,58,2,2926,355,10,23,2020,129,1,2
329,126,5,1280,673,1,45,2017,10,5,2
2165,183,10,1167,374,9,22,2012,81,1,1
1155,302,10,1771,684,8,18,2016,2,5,2
1871,261,10,1981,243,1,27,2011,52,4,1
2836,193,2,2187,636,3,47,2012,150,2,0
1145,124,10,993,150,4,38,2007,60,7,2
163,289,6,2426,556,7,29,2009,70,2,1
1987,324,5,2119,395,5,8,2013,52,7,2
891,25,1,1986,562,4,18,2008,87,2,2
179,47,1,1372,199,7,46,2017,144,2,0
529,139,1,2950,214,5,40,2008,131,3,0
1775,429,4,2921,79,2,34,2021,172,5,2
2223,426,1,1259,422,6,22,2020,166,4,2
1444,188,9,1564,564,10,23,2016,141,4,0
505,217,8,179,518,4,31,2012,14,2,0
1351,340,6,1079,219,6,49,2015,149,1,1
2534,36,10,1499,416,5,8,2014,11,2,2
1402,264,10,911,351,2,13,2004,176,1,0
2358,430,3,2984,507,6,4,2009,29,5,2
1403,138,5,1620,412,1,20,2017,168,5,0
1189,287,2,1434,246,6,29,2017,10,3,0
2618,176,7,908,488,7,45,2005,155,7,0
1481,106,6,1108,276,4,2,2000,57,2,0
758,352,10,66,296,6,11,2017,84,4,2
608,129,9,2971,610,6,50,2020,119,5,0
1838,154,2,509,524,9,41,2017,166,5,2
997,151,1,604,168,3,11,2006,197,2,1
1312,349,7,2795,541,9,48,2016,183,4,2
2738,449,6,2147,621,2,22,2021,97,3,1
411,157,3,2015,403,2,16,2016,191,4,1
2359,392,8,2693,305,10,6,2006,4,5,2
942,440,5,360,639,8,28,2021,66,4,1
1712,409,4,2425,270,10,41,2010,140,7,0
14,362,2,58,94,10,34,2010,20,1,0
681,84,3,2697,663,4,28,2007,117,1,0
1589,20,1,2816,246,1,41,2020,146,3,1
1542,169,5,2431,354,2,48,2003,70,7,2
1317,166,4,1816,483,1,40,2002,47,1,2
2659,206,2,27,455,6,32,2002,8,2,1
217,127,3,641,351,1,22,2009,2,1,2
2270,333,7,137,232,10,29,2016,197,7,0
680,156,1,2569,548,8,33,2002,154,6,2
2586,406,9,1391,103,7,20,2005,13,5,0
1715,286,4,2652,156,5,34,2001,64,5,1
1016,344,3,520,684,1,10,2003,147,3,2
545,367,7,2916,551,10,15,2019,54,5,1
743,25,2,424,646,4,35,2011,172,4,2
1504,311,3,998,585,9,49,2021,150,5,0
1702,235,3,2956,265,2,15,2012,145,3,0
2619,165,1,1572,342,6,29,2005,9,4,0
522,435,2,2455,130,2,48,2008,62,3,1
112,341,1,1406,640,7,17,2011,191,3,0
2628,93,2,934,368,8,17,2009,51,6,0
219,131,7,1033,197,8,27,2000,138,7,2
176,242,3,2086,583,3,23,2010,146,6,2
3000,430,5,154,149,4,25,2010,161,4,0
1329,322,6,1669,682,8,36,2005,135,1,2
1320,76,5,1509,595,4,1,2013,94,2,0
1509,7,8,940,521,8,19,2010,109,3,1
2591,260,2,2426,127,4,18,2017,111,7,2
2648,304,3,1907,543,5,5,2019,51,4,1
787,115,3,731,530,5,31,2019,155,3,1
2126,282,10,2324,104,3,36,2016,82,7,2
773,164,9,2670,330,6,12,2012,99,7,1
1323,444,10,2953,593,8,40,2003,186,6,0
2443,305,6,1193,553,4,23,2005,72,7,2
165,126,1,2337,677,1,12,2021,77,5,0
64,294,5,2395,467,10,17,2017,31,4,1
308,174,9,1880,695,10,6,2007,41,4,2
301,304,6,365,459,9,42,2020,160,7,2
2225,124,3,1198,360,1,23,2003,140,6,1
1987,244,9,2425,461,9,12,2010,101,2,0
2670,403,4,2347,627,10,4,2009,96,5,2
2918,414,5,1776,110,3,20,2021,174,1,2
2967,384,10,1824,204,4,19,2004,35,3,0
2720,256,10,185,247,9,4,2011,84,7,2
804,441,5,447,186,9,13,2021,198,4,0
2440,230,10,1791,666,6,31,2020,178,4,0
2202,116,7,737,573,6,1,2013,56,4,0
1391,449,8,1054,554,1,26,2001,157,2,0
2081,28,4,1333,631,6,47,2000,79,5,1
1248,346,3,1248,222,6,43,2004,32,6,2
1000,270,7,898,424,4,27,2014,167,4,2
1650,185,7,494,477,9,13,2013,115,7,1
2189,37,6,1361,688,10,14,2006,49,6,1
1541,182,3,2850,167,4,49,2020,14,6,2
326,406,4,991,449,9,31,2015,36,7,2
2507,44,1,2762,585,1,2,2002,158,5,1
900,110,7,2907,431,8,34,2015,52,6,1
2222,300,5,651,118,5,22,2005,76,3,2
1940,380,4,1386,375,4,23,2011,28,1,2
85,65,3,733,433,3,2,2005,134,6,1
212,9,8,2045,522,5,47,2014,87,4,2
658,141,8,665,283,5,36,2000,24,5,1
652,81,7,1359,586,6,12,2009,136,4,0
2867,374,7,2083,354,9,13,2014,97,4,0
2605,447,5,595,636,4,22,2017,95,5,2
2610,298,7,1767,144,5,36,2004,183,7,2
1362,116,6,363,197,2,24,2005,145,4,1
1348,30,7,2280,501,6,44,2015,14,5,0
1864,193,9,1862,425,4,49,2009,57,1,0
563,193,7,2016,306,5,13,2002,153,6,2
1570,40,7,1538,137,5,21,2006,39,3,0
19,118,8,658,127,6,18,2006,174,1,2
2887,234,9,1382,621,2,12,2005,135,4,1
2993,18,2,1100,506,8,10,2003,128,5,1
2153,160,8,680,493,4,31,2017,74,7,0
2638,253,7,142,427,5,12,2011,161,1,1
2971,176,9,458,586,4,44,2008,114,7,2
2095,284,6,2755,164,9,41,2012,159,6,0
1387,292,6,2960,534,2,25,2004,127,3,2
719,443,2,2575,115,9,36,2012,104,2,1
536,363,6,295,75,4,20,2019,104,6,1
2847,88,7,378,490,7,35,2012,136,3,1
3,434,3,722,521,9,23,2010,171,2,0
53,314,6,1543,253,5,5,2016,118,7,1
967,83,10,2130,673,4,30,2004,120,1,1
2722,346,4,2900,366,4,35,2007,159,1,2
1772,112,4,514,515,1,29,2019,150,3,1
2486,442,10,2170,182,7,27,2016,157,1,1
1816,54,9,1301,395,10,11,2000,185,4,0
1525,167,6,1454,583,7,50,2008,128,1,2
1741,123,7,2640,649,4,45,2012,153,7,1
1590,395,5,2054,129,6,4,2010,79,6,0
2132,60,7,562,207,9,41,2005,116,1,2
1609,398,3,698,270,1,28,2009,148,4,0
87,235,6,1612,282,2,40,2013,179,4,0
1104,356,6,1349,187,8,4,2003,131,7,1
2444,347,2,1501,502,4,25,2015,199,3,1
214,382,5,1234,178,6,5,2011,137,4,1
391,364,8,1914,357,9,41,2019,37,6,0
877,299,7,724,138,2,33,2015,31,3,2
1038,221,1,669,90,7,3,2014,130,4,1
72,260,10,1636,285,8,5,2001,177,5,1
2630,15,10,2033,486,4,16,2016,62,1,0
41,390,4,116,482,2,21,2001,3,2,2
1608,164,8,1947,504,1,45,2013,149,6,2
490,215,4,2074,84,7,14,2020,71,4,0
1524,212,7,1692,609,4,47,2004,19,6,1
849,421,5,1756,508,8,39,2003,101,5,2
1554,181,1,21,325,4,26,2004,62,7,2
2893,98,6,1976,108,10,23,2019,21,4,0
1354,427,5,1082,355,4,27,2007,11,4,2
2891,173,4,154,302,6,19,2020,119,6,0
1851,424,6,1654,529,2,22,2014,76,2,1
2690,297,1,2421,585,5,33,2000,120,5,2
2893,166,10,618,194,4,30,2006,55,6,2
1057,273,1,2423,327,8,29,2019,165,2,2
482,108,5,2637,603,5,20,2012,73,5,2
1707,337,3,148,586,7,21,2008,66,5,1
2050,401,5,839,286,2,12,2010,122,4,0
2924,402,5,1728,165,5,49,2008,138,3,0
1880,180,3,799,442,5,4,2004,142,4,1
890,240,2,2556,671,1,13,2012,143,7,1
486,241,2,2990,278,8,34,2020,154,7,0
2572,7,4,2324,621,9,31,2020,130,5,2
2115,172,7,1537,278,10,3,2008,157,4,1
1693,355,7,2351,647,5,50,2019,51,6,0
1764,74,2,1198,627,8,37,2005,78,5,2
1888,379,4,1024,259,6,20,2004,86,6,0
2888,440,3,8,384,9,13,2013,178,6,2
518,264,7,204,124,3,10,2020,128,1,2
594,156,9,1729,431,9,31,2008,147,7,1
2677,356,5,1170,278,1,39,2002,71,3,2
2483,229,7,394,554,7,30,2001,156,7,1
309,89,2,1527,510,1,48,2021,56,5,0
1119,98,6,2270,645,1,43,2015,29,7,2
139,189,10,810,163,5,24,2010,23,2,1
2373,423,1,882,118,2,7,2003,196,4,1
1929,207,8,697,204,5,19,2009,134,5,0
721,110,2,1012,522,5,26,2005,17,4,1
2140,114,1,1898,547,10,50,2012,17,6,0
2656,334,4,534,104,1,42,2013,118,6,0
1999,338,5,1208,142,3,49,2016,118,5,0
2493,29,5,1814,507,6,35,2013,81,3,2
2222,273,5,800,680,8,6,2010,98,3,0
107,32,4,2840,321,1,28,2003,146,1,1
2502,340,5,349,98,7,17,2011,53,4,1
1401,313,3,1886,354,10,30,2021,27,1,2
2696,405,9,818,115,9,16,2016,200,5,2
518,257,5,1806,310,2,20,2010,192,4,1
275,347,8,2917,286,9,31,2002,199,1,2
587,339,8,209,444,1,43,2009,52,2,1
2603,323,1,2109,685,10,3,2016,42,5,0
1095,266,10,517,440,3,30,2012,131,4,1
600,328,2,2709,625,10,18,2003,75,1,0
47,242,7,2553,638,10,6,2003,176,4,1
96,85,2,1033,648,2,19,2015,180,7,1
1877,25,6,1643,622,5,48,2017,157,5,0
1322,100,7,2326,622,2,7,2008,144,1,0
122,12,8,2064,121,3,41,2019,187,6,0
2367,90,8,2757,345,2,18,2001,200,2,2
1466,289,10,1270,644,1,50,2009,112,2,2
355,61,8,1034,233,5,15,2014,139,2,0
1631,122,8,1339,686,2,4,2019,117,3,1
2938,218,10,2175,656,4,7,2016,87,2,0
2456,161,7,52,139,3,10,2007,34,7,1
1568,386,5,754,685,1,30,2012,133,4,1
768,366,5,7,314,5,2,2013,24,6,0
2926,47,1,1376,407,2,50,2021,188,1,0
2934,376,2,289,585,3,31,2007,26,7,2
1182,78,4,64,250,8,14,2011,159,2,0
2166,418,2,2861,223,1,17,2014,181,4,1
1199,360,4,1673,683,8,23,2013,70,5,2
625,93,8,174,609,2,11,2005,81,7,0
1820,284,10,2524,649,4,12,2019,135,1,1
2720,176,6,866,362,7,16,2008,158,1,0
2706,148,6,448,124,4,27,2021,49,6,2
437,282,3,331,490,3,1,2001,132,6,2
1028,264,7,576,134,9,10,2011,109,5,1
2355,276,2,1888,343,7,14,2018,142,2,1
2122,159,8,2813,112,10,40,2007,128,3,1
1079,223,8,2630,463,2,30,2003,79,3,0
2043,41,2,2247,373,2,48,2010,177,2,2
2247,37,7,2694,89,5,19,2009,184,5,1
573,30,10,935,165,8,27,2009,84,1,1
1805,129,3,2889,246,9,24,2010,122,2,1
1152,348,9,574,462,8,42,2001,28,7,1
1065,436,8,1907,178,6,45,2005,41,5,1
145,336,1,770,326,7,50,2002,101,5,2
2528,18,3,694,667,1,50,2006,54,6,0
2073,300,8,1981,440,1,18,2021,76,7,0
2958,402,1,1555,439,9,9,2011,168,6,0
2729,18,3,1926,303,8,33,2021,104,1,2
2262,220,2,2407,533,8,34,2021,107,5,0
2670,321,9,1447,110,1,49,2006,93,4,0
2640,218,2,1411,567,8,17,2009,39,4,1
117,244,5,1034,352,9,1,2014,158,5,0
1636,117,8,2885,631,7,26,2017,109,5,0
1886,56,8,2245,523,7,23,2003,85,4,1
2749,435,2,633,330,1,44,2021,92,4,1
2688,418,3,1814,622,4,4,2001,158,2,2
2015,66,4,1282,265,3,36,2004,4,5,2
2933,322,2,1332,270,4,47,2009,78,2,0
2819,125,9,1821,473,9,37,2008,144,1,2
676,37,10,1549,168,4,27,2017,65,2,1
738,329,4,2111,136,7,35,2015,93,3,2
366,70,10,2015,422,8,35,2001,3,2,0
2672,436,6,2548,540,10,49,2009,98,6,0
2882,290,8,2406,432,1,7,2009,178,5,2
1453,250,10,1556,644,5,5,2000,35,5,1
2000,54,10,1964,107,4,46,2014,196,4,0
82,122,3,2053,598,7,48,2000,34,4,1
1454,349,6,983,565,1,32,2002,115,4,1
2636,182,10,1052,94,2,50,2013,123,5,0
1176,239,8,2584,637,7,23,2016,129,2,1
2954,395,10,582,278,9,21,2003,153,3,0
652,446,9,1816,348,10,2,2010,41,5,2
527,426,2,1704,350,4,16,2017,47,3,1
1116,148,8,2115,217,6,6,2000,69,1,1
1510,286,2,1606,139,3,45,2006,191,6,0
737,310,5,168,367,4,21,2006,65,6,1
2387,215,4,2106,327,6,49,2007,43,6,1
316,372,9,1592,339,6,19,2008,20,1,1
1440,94,2,1817,426,7,16,2008,60,2,0
2983,447,5,1948,326,7,41,2009,26,3,0
1831,69,7,2368,494,3,24,2014,144,2,1
2825,42,10,1475,282,4,41,2004,185,1,1
2496,286,8,853,93,7,28,2017,33,6,2
543,11,1,2604,625,5,2,2018,47,2,1
1997,378,4,1222,134,4,42,2017,29,6,1
457,445,10,1807,537,6,10,2007,50,7,2
2073,403,4,2992,620,5,8,2021,171,7,1
2684,441,5,1073,183,6,40,2005,142,6,1
2613,145,8,1840,611,1,38,2006,106,4,1
2649,417,10,1279,352,2,38,2018,91,4,1
890,366,7,2615,308,3,47,2012,137,4,2
1104,176,6,1135,684,10,12,2010,158,6,1
2401,315,5,1001,211,4,40,2001,142,6,0
1691,132,9,2247,345,9,27,2014,151,3,0
809,417,5,176,129,2,19,2000,128,3,1
1274,187,10,1628,234,5,35,2004,40,6,1
810,325,1,2365,215,7,6,2014,17,2,1
2053,58,5,810,558,7,13,2007,110,2,2
776,422,3,2245,403,2,6,2021,6,7,0
1633,55,8,2564,393,3,37,2006,127,4,2
1160,234,4,2459,269,9,11,2010,105,5,1
823,373,9,1982,293,4,42,2018,138,4,1
2745,311,9,1651,352,9,14,2008,55,5,0
911,8,5,1697,457,7,10,2012,198,7,1
1021,181,3,2226,270,3,8,2020,11,1,2
2896,365,8,2803,353,5,22,2013,7,5,2
7,128,6,2885,373,6,36,2006,93,6,0
2475,408,10,1827,529,2,17,2015,80,7,2
1332,373,4,1370,256,8,26,2019,158,1,2
1206,281,9,2319,302,1,14,2020,20,1,0
651,128,8,1558,218,4,26,2000,102,6,1
476,427,5,2912,397,10,20,2011,174,4,0
164,30,2,819,361,6,27,2014,33,2,2
1057,121,5,2855,286,1,32,2016,88,5,0
364,296,4,1677,674,9,32,2007,7,2,0
199,207,7,925,97,1,47,2015,171,1,2
619,301,6,812,630,2,37,2014,65,3,0
796,359,1,2955,539,3,9,2002,143,6,2
566,126,1,2520,499,4,49,2007,146,5,0
283,406,3,83,287,8,50,2000,115,7,1
2008,219,8,775,640,8,6,2011,143,4,0
2698,302,3,1701,192,1,15,2000,196,4,1
1227,88,9,1181,652,5,31,2017,14,1,1
187,2,10,438,405,7,3,2021,47,6,2
108,371,1,2074,273,9,7,2015,74,5,2
1300,282,3,2169,656,9,11,2016,4,1,1
1180,443,3,186,664,9,28,2019,115,3,2
2007,62,5,2453,307,5,20,2003,121,4,2
2984,440,5,2019,299,7,12,2010,134,2,2
1600,162,3,812,288,8,14,2003,164,6,0
1288,342,9,1748,214,7,46,2020,199,6,2
633,200,8,1331,325,9,2,2013,78,6,2
1977,216,6,496,288,1,15,2001,81,3,1
1660,250,4,2473,212,2,48,2008,27,4,2
10,228,9,1023,244,8,3,2001,16,4,0
2491,138,2,256,600,3,11,2003,119,3,2
2912,196,6,460,474,5,26,2003,172,6,0
793,226,9,1012,684,7,20,2003,45,1,1
1994,68,7,425,286,2,20,2010,30,6,0
1635,374,7,2139,664,3,25,2003,68,6,2
2756,336,1,2094,198,1,26,2016,164,1,2
666,438,2,1973,328,6,11,2003,104,7,1
1711,414,2,908,421,4,44,2007,100,1,1
1690,308,7,1661,493,1,47,2019,96,2,1
2924,372,3,1567,668,1,5,2003,38,6,1
2643,218,8,986,275,8,37,2021,168,1,0
1352,365,10,923,544,9,20,2017,137,1,0
1428,99,5,648,510,5,28,2004,28,2,2
2377,219,3,998,456,9,25,2009,39,6,2
2321,22,1,203,585,5,18,2010,62,5,1
318,19,3,2853,550,5,12,2001,2,1,2
1620,28,5,277,95,6,48,2014,101,1,1
345,88,7,1204,664,6,4,2018,82,2,2
1152,240,8,2416,474,5,6,2009,176,2,1
2039,349,1,66,518,8,43,2004,47,6,0
2165,384,4,2631,652,4,7,2002,158,1,2
91,124,10,768,196,7,14,2001,183,2,2
2246,407,8,382,408,8,1,2013,107,3,2
528,14,10,2601,75,4,37,2004,104,6,2
278,142,1,2577,652,10,46,2018,112,6,1
1312,365,1,988,523,3,8,2009,91,7,1
882,84,3,68,215,7,8,2007,186,7,0
314,32,3,2458,440,9,13,2005,85,1,1
472,16,9,2572,212,7,4,2010,62,3,1
1164,14,9,967,166,5,34,2002,47,4,0
2893,86,2,2730,226,10,49,2005,29,4,2
938,413,2,1106,650,3,20,2012,84,7,1
2611,444,6,1076,296,3,12,2011,41,2,2
312,300,8,2012,523,8,18,2010,199,4,1
2235,347,2,2967,665,7,44,2013,157,3,2
328,112,5,34,246,1,32,2019,137,3,1
2988,421,5,1203,303,8,37,2020,44,3,1
804,378,7,516,140,8,28,2017,27,1,0
1624,416,9,1820,100,7,26,2014,185,7,1
1810,348,4,2735,248,2,4,2010,63,7,1
2754,95,5,195,671,10,33,2000,193,1,1
1174,226,5,2253,471,6,14,2008,168,1,2
1334,137,6,1451,328,8,31,2014,89,5,2
2051,322,6,1,554,5,22,2011,153,4,2
727,291,9,1559,494,7,33,2014,17,5,2
161,49,9,2705,353,10,10,2016,88,2,2
1163,40,9,233,123,4,27,2004,94,3,2
65,228,7,2230,696,8,18,2017,34,7,1
2337,242,3,926,473,8,28,2018,40,5,1
2434,148,4,1900,579,1,27,2019,32,2,0
1873,244,3,2273,273,3,46,2020,12,1,1
2421,207,10,1622,494,5,14,2012,58,2,0
666,273,9,1507,317,8,47,2010,85,5,2
2409,221,9,1137,100,10,27,2002,171,4,0
248,369,7,1974,413,1,40,2004,92,6,2
170,422,1,2687,77,6,47,2018,177,1,2
1057,148,7,267,198,5,34,2013,80,5,2
1212,406,7,69,569,3,45,2009,109,1,1
2118,38,8,1488,501,4,30,2017,171,2,0
2537,308,1,2432,76,8,48,2012,188,5,1
493,404,1,2437,485,8,48,2012,191,2,0
1210,327,6,1028,436,3,30,2004,124,5,0
2972,113,10,239,466,9,31,2015,122,5,1
2489,150,7,2580,477,2,13,2007,176,2,2
2057,291,2,1566,86,6,10,2000,115,5,0
997,251,1,935,178,4,15,2007,22,3,1
487,417,3,2768,240,5,49,2003,135,1,2
2324,201,10,675,169,5,21,2015,99,5,2
2390,391,2,1552,559,4,28,2014,20,1,0
1919,142,9,2685,342,7,31,2014,191,5,2
1357,272,5,2252,614,9,20,2009,144,1,1
1801,119,9,1775,611,4,17,2010,157,7,1
1129,349,6,372,254,5,16,2003,100,6,1
334,17,2,313,192,9,26,2018,29,1,1
805,81,4,234,250,1,31,2014,79,1,0
676,167,6,1778,535,9,7,2002,80,1,1
187,432,2,2215,635,7,8,2008,114,7,2
2927,293,10,1906,130,1,47,2012,128,3,2
1448,387,3,1848,584,6,15,2007,10,6,0
1678,336,3,2280,163,2,25,2013,177,3,1
1576,262,5,2836,438,1,38,2004,34,7,2
2882,194,7,516,248,9,33,2000,131,3,1
849,71,7,685,684,10,23,2006,157,2,0
1438,200,4,2278,235,10,1,2021,118,6,1
378,316,7,1723,628,5,40,2015,24,4,1
2205,85,9,1739,150,1,49,2009,130,4,2
2883,53,3,47,137,8,32,2021,122,6,0
1276,332,8,1789,206,1,37,2004,161,1,0
2039,366,4,1742,257,1,6,2004,19,4,1
2869,7,2,1774,533,2,31,2021,48,1,0
1663,334,3,981,356,2,31,2008,75,2,1
1529,344,4,1886,666,2,37,2018,105,6,1
2621,355,5,1467,640,3,46,2010,108,3,0
892,414,5,2250,384,7,7,2010,38,2,2
2627,339,2,1523,640,3,36,2012,59,5,0
1346,87,8,2419,450,3,20,2016,60,4,2
2473,110,5,2009,273,4,33,2018,49,2,0
1693,91,1,2800,188,1,37,2003,172,1,2
230,374,8,499,311,2,40,2001,124,3,0
366,22,4,2707,272,1,32,2016,73,1,2
1645,49,9,1237,101,3,20,2008,56,5,1
1244,232,5,261,255,6,26,2012,188,2,1
2516,388,2,1033,451,3,11,2020,96,3,0
2647,136,8,2690,305,1,35,2008,146,7,0
2219,219,7,1585,523,10,19,2010,20,1,2
2357,420,10,204,396,9,25,2008,141,2,1
2470,15,6,194,307,5,6,2014,45,5,1
75,117,5,2709,162,7,17,2012,152,3,0
79,130,9,2767,131,2,44,2009,133,4,2
717,386,4,1424,382,5,34,2002,1,6,0
1689,438,3,2273,153,3,3,2008,122,5,2
1707,61,2,1095,573,10,10,2011,165,7,2
1921,4,3,1982,451,2,14,2002,53,3,1
1120,356,1,2351,371,1,40,2003,5,6,1
1687,278,7,1989,249,1,12,2008,169,1,2
1665,23,9,507,546,3,2,2011,91,4,0
787,28,3,1437,604,3,21,2003,111,2,2
2907,151,10,517,627,1,14,2009,140,1,0
50,68,1,54,607,6,37,2005,173,3,2
1985,351,3,470,255,10,36,2013,135,4,0
1347,364,4,1001,148,4,26,2019,158,6,1
2028,399,10,405,75,6,43,2012,58,3,1
2125,138,2,1345,439,5,13,2009,179,6,2
514,114,9,2176,561,5,4,2003,86,4,2
2734,405,8,387,488,8,29,2010,86,1,1
1746,192,9,2224,610,10,2,2007,114,7,2
1830,299,1,35,151,3,38,2015,28,6,0
162,126,4,139,373,2,43,2021,133,6,1
2785,269,9,14,468,7,29,2004,128,2,1
974,255,8,2339,397,8,40,2019,125,2,1
637,361,4,11,658,8,17,2011,84,4,2
1677,359,4,1566,585,9,15,2016,23,5,1
362,411,1,1282,253,7,14,2002,47,4,2
2451,123,3,1865,176,2,50,2020,40,1,2
221,149,9,25,669,5,21,2010,69,2,2
307,87,9,1797,670,7,28,2019,144,4,0
